elevation,slpd,etpjd,minda,mindd,preca,precd,relha,relhd,sfmmd,tavea,tdaya,tmaxd,tmina,tmind,vpama,vpamd,road_dist,trail_dist,merge_dist,VETH
4284,9.92,0.68077957,-17.17392473,-24.95104967,11.64032258,-4.131426011,17.22706093,-1.624007937,246.2061892,28.17562724,33.5030466,22.86630184,2.982526882,13.87891705,22.584319,6.777144137,32,704,32,1
4253,9.92,0.68077957,-17.17392473,-24.95104967,11.64032258,-4.131426011,17.22706093,-1.624007937,246.2061892,28.17562724,33.5030466,22.86630184,2.982526882,13.87891705,22.584319,6.777144137,4,718,4,1
4173,2.81,0.680798771,-16.59677419,-24.89335637,11.55080645,-4.073732719,17.21344086,-1.618164363,256.1802227,28.20833333,33.54399642,22.86608423,2.998924731,13.88993856,22.59256272,6.780011521,137,802,137,0
4164,1.03,0.680798771,-16.59417563,-24.69539811,11.22007169,-3.87577445,17.1780466,-1.623809524,262.7006208,28.34973118,33.70179212,22.90926779,3.05062724,13.90353943,22.61702509,6.796121352,937,1328,937,0
4160,0.96,0.680798771,-16.72428315,-24.61571301,11.08996416,-3.79608935,17.1672043,-1.612679211,262.6844918,28.37437276,33.73449821,22.91173835,3.053405018,13.90871736,22.61980287,6.79889913,1315,942,942,1
4156,0.9,0.683576549,-16.92132616,-24.62733615,10.97625448,-3.72437916,17.14820789,-1.615546595,262.4086406,28.42607527,33.79166667,22.92791859,3.053494624,13.91984767,22.61980287,6.804275474,2043,295,295,0
4142,1.1,0.683576549,-17.13010753,-24.4952445,10.76747312,-3.592287506,17.13458781,-1.615437788,263.0438748,28.48870968,33.86514337,22.94399002,3.064426523,13.93077957,22.63073477,6.809831029,2700,364,364,0
4145,1.25,0.683576549,-17.16541219,-24.47871864,10.73216846,-3.575761649,17.13458781,-1.615437788,262.3711726,28.48602151,33.8624552,22.94399002,3.058960574,13.92531362,22.62795699,6.807053251,2932,564,564,1
4146,1.96,0.683576549,-17.06236559,-24.53661034,10.83521505,-3.633653354,17.13996416,-1.620814132,261.7910138,28.42616488,33.79713262,22.93885049,3.026344086,13.92004608,22.60887097,6.796319765,2962,572,572,1
4148,1.96,0.683576549,-17.06236559,-24.53661034,10.83521505,-3.633653354,17.13996416,-1.620814132,261.7910138,28.42616488,33.79713262,22.93885049,3.026344086,13.92004608,22.60887097,6.796319765,2991,581,581,1
4157,1.25,0.683576549,-16.95922939,-24.59412442,10.93835125,-3.691167435,17.15358423,-1.617946749,261.7197581,28.36084229,33.73181004,22.92535842,2.988261649,13.92006528,22.59265233,6.793541987,3107,630,630,0
4164,0.78,0.680798771,-16.89489247,-24.5000384,10.91935484,-3.680414747,17.15358423,-1.617946749,262.0791539,28.36353047,33.73727599,22.92275986,2.988261649,13.92006528,22.59265233,6.793541987,3237,858,858,0
4198,1.81,0.678020993,-16.53620072,-24.46597542,11.0280466,-3.7296851,17.1671147,-1.612480799,263.7991039,28.23019713,33.59856631,22.90412826,2.898476703,13.91501536,22.54363799,6.780120328,3454,1365,1365,0
4159,0.22,0.686354327,-17.21317204,-24.56475934,10.76774194,-3.578469022,17.13996416,-1.615258577,261.2852855,28.37446237,33.75089606,22.93646953,2.966577061,13.93110599,22.58172043,6.793541987,3639,1668,1668,0
4199,1.13,0.680798771,-16.82132616,-24.53307092,10.99292115,-3.713447261,17.1562724,-1.609882232,262.4084613,28.22750896,33.58763441,22.90412826,2.876702509,13.92059012,22.53001792,6.779941116,4010,1495,1495,0
4187,1.44,0.683666155,-17.26648746,-24.49255632,10.79775986,-3.589599334,17.13189964,-1.609882232,260.5927227,28.27939068,33.65851255,22.92288787,2.87688172,13.93421019,22.53826165,6.788184844,3702,1579,1579,0
4162,0.56,0.686354327,-17.38924731,-24.46010625,10.59166667,-3.473815924,17.11021505,-1.60421787,261.140809,28.3718638,33.75367384,22.94451485,2.914964158,13.93956733,22.55456989,6.799116744,3286,1482,1482,0
4180,1.06,0.686354327,-17.48808244,-24.49045059,10.65949821,-3.504160266,17.12374552,-1.61266001,259.9958461,28.31738351,33.69390681,22.93648874,2.885035842,13.93698797,22.53826165,6.788184844,2986,1211,1211,0
4163,1.91,0.686354327,-17.68870968,-24.37475678,10.45887097,-3.388466462,17.1046595,-1.609773425,259.7368344,28.38557348,33.77284946,22.96071429,2.90421147,13.94763185,22.55456989,6.799116744,2590,894,894,0
4145,0.96,0.683576549,-17.58790323,-24.20616359,10.30967742,-3.303206605,17.07482079,-1.601510497,262.7549603,28.45896057,33.8625448,22.97131976,2.942293907,13.96152074,22.56550179,6.810048643,2337,732,732,0
4141,0.25,0.686354327,-17.91639785,-24.23429339,10.2311828,-3.248003072,17.07750896,-1.606886841,260.519054,28.45896057,33.85994624,22.98225166,2.923387097,13.96143113,22.56003584,6.804582693,1850,682,682,0
4136,1.31,0.686354327,-18.10358423,-24.12695212,10.04399642,-3.140661802,17.06388889,-1.606886841,260.2789683,28.5405914,33.94704301,22.99832309,2.953225807,13.97245264,22.57643369,6.815604199,1567,370,370,0
4117,1.01,0.683576549,-17.9375448,-23.99954557,9.960035842,-3.096588582,17.05573477,-1.604288274,262.4356119,28.5516129,33.96603943,23.00636841,2.947849462,13.98051715,22.57643369,6.820980543,1330,207,207,0
4120,0.11,0.686354327,-18.25797491,-24.03602791,9.889605735,-3.049737583,17.04480287,-1.604288274,260.8489375,28.56523298,33.98790323,23.01470174,2.942383513,13.9750512,22.57374552,6.818292371,1090,537,537,0
4151,1.94,0.683576549,-17.79354839,-24.07692012,10.10403226,-3.173963134,17.07204301,-1.604000256,263.1426075,28.44005376,33.83835125,22.98791603,2.871774194,13.96989247,22.5438172,6.802092934,720,811,720,0
4137,0.5,0.683576549,-17.9155914,-24.00798771,9.981989247,-3.105030722,17.0531362,-1.598713518,261.9775794,28.48360215,33.89802867,23.00131848,2.888082437,13.98082437,22.54919355,6.807469278,274,922,274,0
4294,3.52,0.675243216,-14.47007168,-25.28506144,12.51084229,-4.632104455,17.33028674,-1.626734511,262.2916923,27.7046595,32.96971326,22.75358423,2.751164875,13.84150666,22.4672043,6.725480031,59,660,59,0
4319,9.92,0.68077957,-17.17392473,-24.95104967,11.64032258,-4.131426011,17.22706093,-1.624007937,246.2061892,28.17562724,33.5030466,22.86630184,2.982526882,13.87891705,22.584319,6.777144137,71,718,71,1
4291,9.92,0.68077957,-17.17392473,-24.95104967,11.64032258,-4.131426011,17.22706093,-1.624007937,246.2061892,28.17562724,33.5030466,22.86630184,2.982526882,13.87891705,22.584319,6.777144137,43,731,43,1
4260,9.92,0.68077957,-17.17392473,-24.95104967,11.64032258,-4.131426011,17.22706093,-1.624007937,246.2061892,28.17562724,33.5030466,22.86630184,2.982526882,13.87891705,22.584319,6.777144137,15,745,15,1
4231,2.81,0.680798771,-16.59677419,-24.89335637,11.55080645,-4.073732719,17.21344086,-1.618164363,256.1802227,28.20833333,33.54399642,22.86608423,2.998924731,13.88993856,22.59256272,6.780011521,13,759,13,1
4170,0.96,0.683576549,-16.63145161,-24.80350102,11.26612903,-3.900544035,17.18360215,-1.618253968,261.2693356,28.33342294,33.68548387,22.89555812,3.039784946,13.89807348,22.61164875,6.790745008,785,1358,785,0
4159,1.37,0.678110599,-16.64641577,-24.52393753,11.08449821,-3.787647209,17.1672043,-1.612679211,263.6254352,28.3797491,33.73996416,22.91989247,3.053405018,13.91169355,22.61980287,6.79889913,1351,905,905,0
4156,1.43,0.678110599,-16.72759857,-24.47171019,11.00331541,-3.735419867,17.16442652,-1.615168971,263.8321877,28.37983871,33.74274194,22.92275986,3.018189964,13.91726831,22.60887097,6.796319765,2346,21,21,0
4138,1.1,0.683576549,-17.13010753,-24.4952445,10.76747312,-3.592287506,17.13458781,-1.615437788,263.0438748,28.48870968,33.86514337,22.94399002,3.064426523,13.93077957,22.63073477,6.809831029,2693,368,368,0
4143,1.25,0.683576549,-17.16541219,-24.47871864,10.73216846,-3.575761649,17.13458781,-1.615437788,262.3711726,28.48602151,33.8624552,22.94399002,3.058960574,13.92531362,22.62795699,6.807053251,2925,594,594,1
4145,1.96,0.683576549,-17.06236559,-24.53661034,10.83521505,-3.633653354,17.13996416,-1.620814132,261.7910138,28.42616488,33.79713262,22.93885049,3.026344086,13.92004608,22.60887097,6.796319765,2954,601,601,1
4147,1.96,0.683576549,-17.06236559,-24.53661034,10.83521505,-3.633653354,17.13996416,-1.620814132,261.7910138,28.42616488,33.79713262,22.93885049,3.026344086,13.92004608,22.60887097,6.796319765,2984,609,609,1
4160,0.6,0.680798771,-16.85689964,-24.52211982,10.95734767,-3.70249616,17.15089606,-1.620634921,262.0954429,28.35546595,33.72105735,22.92267025,2.985573477,13.91737711,22.58996416,6.790853815,3183,796,796,0
4182,1.42,0.675332821,-16.58978495,-24.40759089,11.0577957,-3.754633897,17.17267025,-1.612480799,263.4968574,28.25743728,33.60663082,22.89855351,2.922939068,13.91481695,22.56263441,6.7828085,3307,1154,1154,0
4162,0.35,0.686354327,-17.20510753,-24.57013569,10.77580645,-3.583845366,17.13996416,-1.615258577,261.3609831,28.37177419,33.74274194,22.93369176,2.969265233,13.92841782,22.58172043,6.793541987,3541,1598,1598,0
4160,1.69,0.680798771,-16.98691756,-24.43668075,10.82732975,-3.617057092,17.14005376,-1.612371992,263.1375512,28.32831541,33.69928315,22.92564644,2.931272401,13.92852663,22.56550179,6.791052227,3702,1578,1578,0
4197,1.13,0.680798771,-16.82132616,-24.53307092,10.99292115,-3.713447261,17.1562724,-1.609882232,262.4084613,28.22750896,33.58763441,22.90412826,2.876702509,13.92059012,22.53001792,6.779941116,3986,1465,1465,0
4189,1.43,0.678020993,-16.71227599,-24.35892217,10.85197133,-3.622631848,17.14005376,-1.607104455,263.8483167,28.26836918,33.63673835,22.9203085,2.882258065,13.92883385,22.54094982,6.785496672,4022,1471,1471,0
4182,1.83,0.686354327,-17.24551971,-24.54007937,10.73539427,-3.553789042,17.12374552,-1.607283666,261.0401306,28.31469534,33.69112903,22.93093318,2.895967742,13.93401178,22.5437276,6.793650794,3629,1582,1582,0
4161,0.56,0.686354327,-17.47051971,-24.40212494,10.51039427,-3.415834613,17.1046595,-1.609773425,261.1596262,28.3718638,33.75654122,22.95266897,2.901433692,13.93947773,22.54910394,6.793650794,2840,1099,1099,0
4143,1.36,0.683576549,-17.57688172,-24.20607399,10.32069893,-3.303116999,17.08566308,-1.598732719,262.5529378,28.44543011,33.84094982,22.97429596,2.920609319,13.95865335,22.56003584,6.804582693,2208,698,698,0
4140,0.35,0.686354327,-17.98691756,-24.19857271,10.16066308,-3.212282386,17.06388889,-1.607066052,260.3471582,28.4781362,33.88718638,22.98760881,2.931451613,13.9641193,22.56272401,6.807270865,1696,546,546,0
4119,0.35,0.689042499,-18.15582437,-24.13606631,9.908422939,-3.066442652,17.04758065,-1.604089862,261.6587366,28.58700717,34.0015233,23.01181516,2.96953405,13.96947645,22.58189964,6.815514593,1433,18,18,0
4139,2.02,0.683576549,-17.85322581,-24.043798,10.04435484,-3.140841014,17.06666667,-1.604000256,263.9522081,28.45905018,33.86818996,22.99327317,2.87983871,13.97258065,22.54650538,6.804781106,862,734,734,0
4265,1.27,0.672644649,-15.28933692,-25.06692908,12.27491039,-4.497305428,17.28951613,-1.621447773,260.9045123,27.8734767,33.17114695,22.79099462,2.85188172,13.84942396,22.51890681,6.744457245,70,744,70,0
4314,2.27,0.677931388,-14.46657706,-25.40949181,12.59767025,-4.673201485,17.33584229,-1.61859959,261.7532578,27.65295699,32.91532258,22.74575653,2.718458781,13.83346134,22.45089606,6.720103687,23,690,23,0
4323,9.92,0.68077957,-17.17392473,-24.95104967,11.64032258,-4.131426011,17.22706093,-1.624007937,246.2061892,28.17562724,33.5030466,22.86630184,2.982526882,13.87891705,22.584319,6.777144137,82,746,82,1
4299,9.92,0.68077957,-17.17392473,-24.95104967,11.64032258,-4.131426011,17.22706093,-1.624007937,246.2061892,28.17562724,33.5030466,22.86630184,2.982526882,13.87891705,22.584319,6.777144137,53,758,53,1
4265,9.92,0.68077957,-17.17392473,-24.95104967,11.64032258,-4.131426011,17.22706093,-1.624007937,246.2061892,28.17562724,33.5030466,22.86630184,2.982526882,13.87891705,22.584319,6.777144137,24,771,24,1
4236,2.81,0.680798771,-16.59677419,-24.89335637,11.55080645,-4.073732719,17.21344086,-1.618164363,256.1802227,28.20833333,33.54399642,22.86608423,2.998924731,13.88993856,22.59256272,6.780011521,4,785,4,1
4171,0.85,0.680798771,-16.41783154,-24.79985279,11.39641577,-3.980229135,17.19444444,-1.618343574,261.5908666,28.28996416,33.63109319,22.89030978,3.031630824,13.8952957,22.6061828,6.785279058,633,1245,633,0
4157,1.13,0.680798771,-16.73503584,-24.6046723,11.07921147,-3.785048643,17.1671147,-1.615456989,262.3949309,28.37428315,33.73727599,22.9172043,3.042562724,13.91429212,22.61433692,6.798809524,1495,776,776,0
4134,1.92,0.683576549,-17.08682796,-24.52279186,10.81075269,-3.619834869,17.13736559,-1.61266001,263.3002112,28.46424731,33.84336918,22.94141065,3.058960574,13.91993728,22.62526882,6.804365079,2656,344,344,0
4142,1.25,0.683576549,-17.16541219,-24.47871864,10.73216846,-3.575761649,17.13458781,-1.615437788,262.3711726,28.48602151,33.8624552,22.94399002,3.058960574,13.92531362,22.62795699,6.807053251,2918,610,610,1
4144,1.96,0.683576549,-17.06236559,-24.53661034,10.83521505,-3.633653354,17.13996416,-1.620814132,261.7910138,28.42616488,33.79713262,22.93885049,3.026344086,13.92004608,22.60887097,6.796319765,2948,630,630,1
4146,1.96,0.683576549,-17.06236559,-24.53661034,10.83521505,-3.633653354,17.13996416,-1.620814132,261.7910138,28.42616488,33.79713262,22.93885049,3.026344086,13.92004608,22.60887097,6.796319765,2977,638,638,1
4153,1.25,0.683576549,-16.95922939,-24.59412442,10.93835125,-3.691167435,17.15358423,-1.617946749,261.7197581,28.36084229,33.73181004,22.92535842,2.988261649,13.92006528,22.59265233,6.793541987,3035,658,658,0
4161,0.6,0.680798771,-16.85689964,-24.52211982,10.95734767,-3.70249616,17.15089606,-1.620634921,262.0954429,28.35546595,33.72105735,22.92267025,2.985573477,13.91737711,22.58996416,6.790853815,3160,838,838,0
4189,1.4,0.678020993,-16.51998208,-24.47710573,11.04426523,-3.740815412,17.1671147,-1.612480799,263.6713134,28.23019713,33.59856631,22.90412826,2.898476703,13.91501536,22.54363799,6.780120328,3331,1275,1275,0
4183,1.28,0.678110599,-16.82222222,-24.39991039,10.90869176,-3.663620072,17.14283154,-1.604326677,263.1915259,28.26021505,33.6312724,22.91772914,2.895878136,13.92585766,22.5437276,6.78827445,3857,1471,1471,0
4183,1.31,0.675332821,-16.7468638,-24.30573477,10.90071685,-3.652777778,17.14014337,-1.607014849,263.5320341,28.2547491,33.62302867,22.91495136,2.876792115,13.9233679,22.53548387,6.780030722,4167,1421,1421,0
4190,1.17,0.678110599,-16.80573477,-24.40019841,10.92517921,-3.66390809,17.14820789,-1.609882232,263.0548067,28.22491039,33.59041219,22.90968382,2.857795699,13.92050051,22.5218638,6.777163339,3836,1487,1487,0
4160,0.45,0.686354327,-17.34587814,-24.487564,10.63503584,-3.501273682,17.11290323,-1.601529698,261.6452765,28.35833333,33.7374552,22.94173707,2.912275986,13.93687916,22.55188172,6.796428571,3392,1590,1590,0
4160,0.46,0.686354327,-17.45967742,-24.41056708,10.52123656,-3.424276754,17.10743728,-1.606995648,261.4976639,28.3609319,33.74560932,22.94720302,2.890591398,13.94791987,22.5437276,6.793650794,2750,1039,1039,0
4140,1.36,0.683576549,-17.57688172,-24.20607399,10.32069893,-3.303116999,17.08566308,-1.598732719,262.5529378,28.44543011,33.84094982,22.97429596,2.920609319,13.95865335,22.56003584,6.804582693,2180,714,714,0
4140,0.45,0.686354327,-17.96792115,-24.21230159,10.1796595,-3.226011265,17.06388889,-1.607066052,260.3472478,28.4781362,33.88172043,22.98780722,2.931451613,13.9641193,22.56272401,6.807270865,1738,575,575,0
4119,0.47,0.686354327,-18.18763441,-24.08010113,9.959946237,-3.093810804,17.05295699,-1.604089862,261.0017281,28.5624552,33.97706093,23.01192396,2.961379928,13.96669867,22.58189964,6.815514593,1506,125,125,0
4121,0.72,0.683576549,-17.9890681,-23.97486559,9.908512545,-3.071908602,17.04758065,-1.607066052,262.4520289,28.55439068,33.96890681,23.00923579,2.939695341,13.97236303,22.57105735,6.815604199,1104,473,473,0
4133,2.53,0.683576549,-17.90215054,-24.01336406,9.995430108,-3.110407066,17.05842294,-1.601600102,263.5410586,28.49175627,33.90905018,22.9984319,2.907078853,13.97247184,22.55734767,6.807270865,854,688,688,1
4141,2.53,0.683576549,-17.90215054,-24.01336406,9.995430108,-3.110407066,17.05842294,-1.601600102,263.5410586,28.49175627,33.90905018,22.9984319,2.907078853,13.97247184,22.55734767,6.807270865,843,696,696,1
4141,2.02,0.683576549,-17.85322581,-24.043798,10.04435484,-3.140841014,17.06666667,-1.604000256,263.9522081,28.45905018,33.86818996,22.99327317,2.87983871,13.97258065,22.54650538,6.804781106,808,722,722,0
4147,1.51,0.689042499,-17.98189964,-24.24329877,10.08234767,-3.173675115,17.06935484,-1.604288274,261.0807924,28.44014337,33.84112903,22.9906938,2.86639785,13.97824501,22.54112903,6.804781106,478,807,478,0
4298.5,1.56,0.678200205,-15.31111111,-25.44208909,12.58646953,-4.705798771,17.33835125,-1.62953149,257.8074309,27.82715054,33.10295699,22.76676907,2.884318996,13.83271889,22.53790323,6.741660266,22,2118,22,1
4298.5,2.1,0.678110599,-15.47508961,-25.43940092,12.58915771,-4.703110599,17.33315412,-1.624155146,257.0844918,27.80537634,33.07580645,22.76705709,2.868010753,13.82745136,22.52706093,6.741858679,47,2090,47,1
4317,3.1,0.680709165,-14.58243728,-25.48187404,12.56514337,-4.662250384,17.33028674,-1.624155146,260.1075205,27.6639785,32.93172043,22.75111367,2.732078853,13.83335254,22.4562724,6.720103687,4,723,4,0
4166,0.65,0.680888377,-16.51415771,-24.84112903,11.46675627,-4.021505376,17.20528674,-1.62094214,260.4850166,28.25725807,33.5983871,22.88217486,3.026075269,13.8843638,22.60080645,6.785279058,281,988,281,0
4159,0.79,0.680798771,-16.71612903,-24.6156234,11.09811828,-3.795999744,17.16729391,-1.612768817,262.2291475,28.37437276,33.7344086,22.91451613,3.05609319,13.90602919,22.61980287,6.79889913,931,1333,931,0
4152,0.71,0.683576549,-16.92419355,-24.63002432,10.9733871,-3.727067332,17.15089606,-1.609882232,262.2505632,28.42060932,33.78073477,22.93060676,3.058870968,13.91418331,22.61980287,6.804275474,1647,632,632,0
4156,0.79,0.683576549,-17.04623656,-24.55033922,10.85134409,-3.647382232,17.14820789,-1.617946749,261.9286354,28.44784946,33.81612903,22.93874168,3.064336918,13.91427291,22.62526882,6.804365079,2099,179,179,0
4130,1.51,0.683576549,-17.19793907,-24.45952381,10.69964158,-3.55656682,17.13189964,-1.61514977,263.9789747,28.51048387,33.88960574,22.95750128,3.080645161,13.91964926,22.63620072,6.809741424,2707,409,409,0
4138,1.35,0.683576549,-17.19793907,-24.45117127,10.69964158,-3.548214286,17.13458781,-1.615437788,262.6821685,28.49417563,33.87607527,22.94954557,3.061738351,13.9280914,22.63073477,6.809831029,2882,585,585,1
4140,1.35,0.683576549,-17.19793907,-24.45117127,10.69964158,-3.548214286,17.13458781,-1.615437788,262.6821685,28.49417563,33.87607527,22.94954557,3.061738351,13.9280914,22.63073477,6.809831029,2912,614,614,1
4143,2.02,0.683576549,-17.08673835,-24.51732591,10.81084229,-3.61436892,17.14274194,-1.618036354,262.6009025,28.43700717,33.81612903,22.93883129,3.034498208,13.92820021,22.61702509,6.804473886,2941,644,644,1
4172,0.85,0.680798771,-16.82437276,-24.53307092,10.98987455,-3.713447261,17.16998208,-1.615168971,262.5643369,28.27105735,33.63933692,22.90928699,2.933870968,13.91768433,22.56541219,6.785586278,3204,1075,1075,0
4188,1.62,0.678020993,-16.6202509,-24.41374808,10.94399642,-3.677457757,17.1672043,-1.617946749,264.1428956,28.28198925,33.64758065,22.9093766,2.928494624,13.9203725,22.56541219,6.785586278,3325,1338,1338,0
4162,1.75,0.686354327,-17.20510753,-24.57013569,10.77580645,-3.583845366,17.13996416,-1.615258577,261.2415771,28.37177419,33.74274194,22.93637993,2.969265233,13.92841782,22.58172043,6.793541987,3434,1515,1515,0
4159,0.46,0.686354327,-17.22410394,-24.55640681,10.75681004,-3.570116487,17.13996416,-1.615258577,261.4522722,28.37446237,33.75089606,22.93646953,2.966577061,13.93110599,22.58172043,6.793541987,3620,1541,1541,0
4182,0.5,0.680798771,-17.02732975,-24.40615719,10.78691756,-3.586533538,17.13458781,-1.612570405,261.9586726,28.2983871,33.66935484,22.92835382,2.898655914,13.92863543,22.54641577,6.790962622,4156,1396,1396,0
4161,0,0.683666155,-17.45905018,-24.37668331,10.60519713,-3.473726318,17.11021505,-1.60421787,260.999328,28.3718638,33.75367384,22.94720302,2.920430108,13.93965694,22.56003584,6.799206349,3487,1605,1605,0
4162,0.11,0.686354327,-17.48396057,-24.39674859,10.49695341,-3.410458269,17.1046595,-1.609773425,261.178533,28.3718638,33.75645161,22.95544675,2.895967742,13.94791987,22.54910394,6.793650794,2739,1041,1041,0
4142,0.35,0.686354327,-17.88933692,-24.25368664,10.25824373,-3.267396313,17.08288531,-1.601510497,260.3366039,28.45358423,33.85456989,22.97687532,2.923387097,13.96143113,22.56003584,6.804582693,2064,731,731,0
4141,0.22,0.686354327,-17.94086022,-24.22603047,10.20672043,-3.239740143,17.07750896,-1.606886841,260.6771313,28.46173835,33.85994624,22.98502944,2.923387097,13.96143113,22.56003584,6.804582693,1817,652,652,0
4119,1.36,0.683576549,-18.24928315,-24.0078085,9.981630824,-3.10485151,17.06111111,-1.604288274,258.6574757,28.5515233,33.96066308,23.00665643,2.955913979,13.97216462,22.57912186,6.818292371,1545,156,156,0
4119,1.67,0.683576549,-18.0921147,-23.90037762,9.80546595,-2.997420635,17.03933692,-1.606778034,264.3307412,28.59247312,34.01505376,23.02283666,2.956003584,13.98329493,22.57643369,6.820980543,1148,408,408,0
4117,1.8,0.683576549,-18.04050179,-23.93367896,9.857078853,-3.030721966,17.04758065,-1.607066052,263.4859831,28.55170251,33.97159498,23.01192396,2.931630824,13.98071557,22.57105735,6.815604199,839,651,651,0
4127,1.8,0.683576549,-18.04050179,-23.93367896,9.857078853,-3.030721966,17.04758065,-1.607066052,263.4859831,28.55170251,33.97159498,23.01192396,2.931630824,13.98071557,22.57105735,6.815604199,826,659,659,1
4138,1.8,0.683576549,-18.04050179,-23.93367896,9.857078853,-3.030721966,17.04758065,-1.607066052,263.4859831,28.55170251,33.97159498,23.01192396,2.931630824,13.98071557,22.57105735,6.815604199,815,667,667,1
4133,0.31,0.686354327,-18.1655914,-24.09132104,9.981989247,-3.105030722,17.0531362,-1.598713518,261.0043267,28.48360215,33.89802867,23.00131848,2.888082437,13.98082437,22.54919355,6.807469278,300,827,300,0
4298.5,2.1,0.678110599,-15.47508961,-25.43940092,12.58915771,-4.703110599,17.33315412,-1.624155146,257.0844918,27.80537634,33.07580645,22.76705709,2.868010753,13.82745136,22.52706093,6.741858679,64,2100,64,1
4318,3.1,0.680709165,-14.58243728,-25.48187404,12.56514337,-4.662250384,17.33028674,-1.624155146,260.1075205,27.6639785,32.93172043,22.75111367,2.732078853,13.83335254,22.4562724,6.720103687,10,752,10,0
4161,0.85,0.680798771,-16.63216846,-24.67331669,11.18207885,-3.853693036,17.17267025,-1.615456989,261.5854903,28.36075269,33.71263441,22.90915899,3.053405018,13.90334101,22.61980287,6.79889913,864,1400,864,0
4156,1.85,0.678110599,-16.70062724,-24.49090502,11.03028674,-3.754614695,17.16460574,-1.615636201,264.0804404,28.40421147,33.76451613,22.91978367,3.069802867,13.90880696,22.6280466,6.801587302,1228,1029,1029,1
4151,1.28,0.680798771,-16.77043011,-24.58805684,11.0438172,-3.76843318,17.15905018,-1.610080645,263.1534754,28.39345878,33.75349462,22.92275986,3.053315412,13.9062276,22.61702509,6.796121352,1525,735,735,0
4156,0.5,0.686354327,-17.24471326,-24.66659626,10.90286738,-3.68030594,17.14551971,-1.615258577,259.9768817,28.43700717,33.80797491,22.93894009,3.058870968,13.91418331,22.61980287,6.804275474,1947,312,312,0
4139,3.04,0.675332821,-16.64032258,-24.28929852,10.8405914,-3.636341526,17.14551971,-1.615258577,265.3724846,28.45062724,33.82159498,22.93614311,3.058960574,13.91993728,22.62526882,6.804365079,2467,189,189,0
4139,1.35,0.683576549,-17.19793907,-24.45117127,10.69964158,-3.548214286,17.13458781,-1.615437788,262.6821685,28.49417563,33.87607527,22.94954557,3.061738351,13.9280914,22.63073477,6.809831029,2905,620,620,1
4141,2.02,0.683576549,-17.08673835,-24.51732591,10.81084229,-3.61436892,17.14274194,-1.618036354,262.6009025,28.43700717,33.81612903,22.93883129,3.034498208,13.92820021,22.61702509,6.804473886,2935,649,649,1
4157,1.59,0.680798771,-16.94094982,-24.47526882,10.87329749,-3.655645161,17.15089606,-1.617946749,263.480946,28.39892473,33.76451613,22.93080517,3.010035842,13.92542243,22.60349462,6.796319765,3053,737,737,0
4167,1.06,0.680798771,-16.82706093,-24.53038274,10.98718638,-3.710759089,17.1672043,-1.620922939,261.8996992,28.29283154,33.65564516,22.91215438,2.944713262,13.91461854,22.56810036,6.785298259,3158,1050,1050,0
4183,1.62,0.678020993,-16.6202509,-24.41374808,10.94399642,-3.677457757,17.1672043,-1.617946749,264.1428956,28.28198925,33.64758065,22.9093766,2.928494624,13.9203725,22.56541219,6.785586278,3320,1402,1402,0
4165,1.42,0.678110599,-16.86281362,-24.36967486,10.86810036,-3.633384537,17.15367384,-1.620724526,263.4968574,28.29829749,33.66657706,22.91742192,2.923028674,13.9202829,22.56003584,6.785586278,3673,1466,1466,0
4180,0.9,0.680798771,-16.97867384,-24.43399258,10.83557348,-3.61436892,17.13736559,-1.609792627,262.746499,28.28476703,33.6530466,22.92308628,2.893189964,13.92316948,22.54094982,6.785496672,4082,1359,1359,0
4159,1.19,0.686354327,-17.37571685,-24.46001664,10.60519713,-3.473726318,17.11290323,-1.601529698,261.0914363,28.36917563,33.75098566,22.94451485,2.920430108,13.93965694,22.56003584,6.799206349,3526,1564,1564,0
4162,0.11,0.686354327,-17.48396057,-24.39674859,10.49695341,-3.410458269,17.1046595,-1.609773425,261.178533,28.3718638,33.75645161,22.95544675,2.895967742,13.94791987,22.54910394,6.793650794,2780,1083,1083,0
4140,0.5,0.686354327,-17.85143369,-24.27836662,10.29614695,-3.292076293,17.07482079,-1.601510497,260.0015233,28.46173835,33.86532258,22.97409754,2.942293907,13.96152074,22.56550179,6.810048643,2406,843,843,0
4142,0.35,0.686354327,-17.88933692,-24.25368664,10.25824373,-3.267396313,17.08288531,-1.601510497,260.3366039,28.45358423,33.85456989,22.97687532,2.923387097,13.96143113,22.56003584,6.804582693,2106,760,760,0
4120,1.74,0.689042499,-18.37258065,-24.20193292,10.025,-3.132309268,17.06388889,-1.606886841,257.8041667,28.53521505,33.94704301,23.00110087,2.947849462,13.97514081,22.57643369,6.815604199,1598,218,218,0
4113,1.28,0.683576549,-18.06236559,-23.93070276,9.835215054,-3.027745776,17.0421147,-1.609555812,263.5535394,28.58969534,34.01783154,23.02005888,2.958781362,13.97754096,22.57921147,6.818202765,1198,350,350,0
4148,2.37,0.683576549,-17.86693548,-24.03822325,10.03064516,-3.135266257,17.06666667,-1.604000256,263.8925883,28.45905018,33.86818996,22.99327317,2.87983871,13.97258065,22.54650538,6.804781106,721,702,702,0
4129,0.31,0.686354327,-18.1655914,-24.09132104,9.981989247,-3.105030722,17.0531362,-1.598713518,261.0043267,28.48360215,33.89802867,23.00131848,2.888082437,13.98082437,22.54919355,6.807469278,271,812,271,0
